"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"burnetts ruby red grapefruit","968.76","6.045835410736883e-05","99.96342321811967","C","9","0.000085595707128011043000","99.942831578272613949814900","Z","9990.62757067612","CZ"
"burnetts orange cream vodka","967.6800000000001","6.039095348963486e-05","99.96348360907317","C","5","0.000047553170626672801700","99.967825524753993174373000","Z","9993.132088278431","CZ"
"dr apple whiskey mini","967.5","6.0379720053345866e-05","99.96354398879322","C","64","0.000608680584021411861200","99.520616486912511478440000","Z","9948.433523981299","CZ"
"captain morgan loconut disco","964.8899999999999","6.021683522715543e-05","99.96360420562844","C","11","0.000104616975378680163700","99.926625457723043859007700","Z","9989.025636859902","CZ"
"burnetts sweet tea","962.3699999999999","6.005956711910951e-05","99.96366426519556","C","8","0.000076085073002676482700","99.946407576703739744500600","Z","9991.00913151001","CZ"
"sooh sugarlands shine mark rogers american peach","960.5999999999999","5.994910499560106e-05","99.96372421430056","C","13","0.000123638243629349284300","99.914214080189482257773400","Z","9987.796941400647","CZ"
"barrell rum private release blend","960.1200000000001","5.991914916549709e-05","99.96378413344972","C","2","0.000019021268250669120700","99.992343939529105670919300","Z","9995.613084568748","CZ"
"old hickory black label blended bourbon whiskey","960","5.9911660207971086e-05","99.96384404510992","C","12","0.000114127609504014724000","99.922288608561891299495300","Z","9988.616075096745","CZ"
"lord calvert hunting dog decanter series 2","958.56","5.982179271765913e-05","99.96390386690264","C","4","0.000038042536501338241300","99.975253330005879465992600","Z","9993.916612949946","CZ"
"chivas regal 12yr scotch minis","957.6","5.976188105745116e-05","99.9639636287837","C","4","0.000038042536501338241300","99.975291372542380804233900","Z","9993.92639054188","CZ"
"christian bros white frost brandy","955.1999999999999","5.961210190693123e-05","99.96402324088561","C","4","0.000038042536501338241300","99.971715374111255009551700","Z","9993.57487908886","CZ"
"beach bonfire cinnamon whiskey","954.66","5.957840159806424e-05","99.96408281928721","C","5","0.000047553170626672801700","99.964972334516392806271000","Z","9992.906773475352","CZ"
"sooh macnaughton canadian whisky","954.4799999999999","5.956716816177525e-05","99.96414238645538","C","13","0.000123638243629349284300","99.913719527214964860636200","Z","9987.789285178884","CZ"
"angostura di amaro liqueur","954.24","5.955219024672326e-05","99.96420193864563","C","4","0.000038042536501338241300","99.977840222487970466401000","Z","9994.205009390434","CZ"
"flor de cana 18yr","954","5.9537212331671264e-05","99.9643210130703","C","3","0.000028531902376003681000","99.985676985007246144114700","Z","9995.000310838419","CZ"
"dekuyper hot damn mini","953.9999999999999","5.9537212331671264e-05","99.96426147585797","C","10","0.000095106341253345603300","99.933349476049655393164300","Z","9989.763477182121","CZ"
"conciere silver rum","951.05","5.9353108792490525e-05","99.9643803661791","C","14","0.000133148877754683844600","99.909544358833942988651300","Z","9987.39569449812","CZ"
"revelton shine white whiskey mini","950.4000000000002","5.931254360589139e-05","99.96443967872271","C","15","0.000142659511880018405000","99.898274257395421534659300","Z","9986.275011011903","CZ"
"99 butterscotch","950.28","5.930505464836538e-05","99.96449898377736","C","6","0.000057063804752007362000","99.958628741554794654528300","Z","9992.314241254931","CZ"
"tattersall gin","949.6200000000001","5.9263865381972406e-05","99.96455824764274","C","13","0.000123638243629349284300","99.915574100869405099900700","Z","9988.016227053024","CZ"
"the irishman founders reserve irish whiskey","947.16","5.911034175268947e-05","99.9646173579845","C","6","0.000057063804752007362000","99.962623207887435169868300","Z","9992.725379076848","CZ"
"partida blanco tequila","946.9200000000001","5.9095363837637484e-05","99.96467645334833","C","5","0.000047553170626672801700","99.964496802810126078254000","Z","9992.91857971469","CZ"
"sooh dekuyper anisette","945.5999999999999","5.901298530485151e-05","99.96473546633364","C","13","0.000123638243629349284300","99.913348612484076812783300","Z","9987.811463602544","CZ"
"uv orange","945","5.897554051722154e-05","99.96479444187415","C","5","0.000047553170626672801700","99.966446482805819663123700","Z","9993.125273738297","CZ"
"dr honey whiskey mini","945","5.897554051722154e-05","99.96485341741466","C","48","0.000456510438016058895900","99.665225678788223468287500","Z","9963.019675793616","CZ"
"letherbee fernet","945","5.897554051722154e-05","99.96491239295517","C","5","0.000047553170626672801700","99.970964034015353579285200","Z","9993.588661499616","CZ"
"thomas s moore cabernet sauvignon cask extended cask dno","945","5.897554051722154e-05","99.96497136849568","C","3","0.000028531902376003681000","99.984478645107453989512700","Z","9994.945545052135","CZ"
"thomas s moore chardonnary cask extended cask finish dno","945","5.897554051722154e-05","99.9650303440362","C","3","0.000028531902376003681000","99.984507177009829993193700","Z","9994.954293883293","CZ"
"ri(1) whiskey","945","5.897554051722154e-05","99.9650893195767","C","3","0.000028531902376003681000","99.980969221115205536749700","Z","9994.606518446632","CZ"
"ha glenmorangie grand vintage 1990 disco","944.98","5.897429235763388e-05","99.96514829386906","C","2","0.000019021268250669120700","99.989738025778764001383400","Z","9995.488989612093","CZ"
"gran centenario silver","944.64","5.8953073644643555e-05","99.96520724694271","C","2","0.000019021268250669120700","99.990403770167537420607900","Z","9995.56143559028","CZ"
"benriach 10yr smoky","944.46","5.8941840208354555e-05","99.96526618878292","C","3","0.000028531902376003681000","99.981397199650845591964700","Z","9994.666984989532","CZ"
"del maguy crema de mezcal","944.46","5.8941840208354555e-05","99.96532513062313","C","2","0.000019021268250669120700","99.988901089975734560072600","Z","9995.423006913143","CZ"
"leroux apricot brandy","942.84","5.8840739281753605e-05","99.96538397136241","C","4","0.000038042536501338241300","99.976394606100919613231600","Z","9994.178674871326","CZ"
"van brunt stillhouse bourbon","940.6800000000001","5.870593804628567e-05","99.96544267730046","C","3","0.000028531902376003681000","99.985249006471606088899700","Z","9995.06967813205","CZ"
"amaretto gozio","939.5999999999999","5.863853742855169e-05","99.96550131583788","C","8","0.000076085073002676482700","99.948461873674812009533500","Z","9991.398096948813","CZ"
"ha mister sam blend whiskey","937.5","5.850748067184676e-05","99.96555982331856","C","5","0.000047553170626672801700","99.968586375484019939200200","Z","9993.415701771037","CZ"
"compass box the story of the spaniard","936.1800000000001","5.842510213906081e-05","99.9656182484207","C","3","0.000028531902376003681000","99.982538475745885739204700","Z","9994.816272774447","CZ"
"ccd rum","936","5.841386870277181e-05","99.9656766622894","C","6","0.000057063804752007362000","99.962452016473179147782300","Z","9992.814156648377","CZ"
"penderyn myth","935.8199999999999","5.840263526648281e-05","99.96573506492466","C","3","0.000028531902376003681000","99.979628221703533363742700","Z","9994.53702670048","CZ"
"penderyn celt","935.8199999999999","5.840263526648281e-05","99.96579346755992","C","3","0.000028531902376003681000","99.979571157898781356380700","Z","9994.53716134572","CZ"
"dekuyper creme de cassis","935.28","5.836893495761583e-05","99.96585183649488","C","8","0.000076085073002676482700","99.948233618455803980085400","Z","9991.41031322193","CZ"
"dewars white label scratched cask disco","929.81","5.802756331038916e-05","99.96590986405819","C","17","0.000161680780130687525600","99.886119666983243966556900","Z","9985.206835300178","CZ"
"chichis peach margarita","929.25","5.7992614841934516e-05","99.96596785667303","C","36","0.000342382828512044171900","99.750593130697226481825800","Z","9971.664586587349","CZ"
"asteria vodka","927","5.785219688832209e-05","99.96602570886992","C","15","0.000142659511880018405000","99.901270107144901921164300","Z","9986.732935879605","CZ"
"smirnoff citrus mini","926.64","5.7829730015744094e-05","99.96608353859993","C","3","0.000028531902376003681000","99.982167561014997691351700","Z","9994.825714774723","CZ"
"el dorado 3yr","926.52","5.78222410582181e-05","99.966141360841","C","5","0.000047553170626672801700","99.969489885725926722432500","Z","9993.56415768764","CZ"
"edinburgh gin rhubarb & ginger liqueur","925.3800000000001","5.775109596172114e-05","99.96619911193696","C","7","0.000066574438877341922300","99.957810827020015882339700","Z","9992.40241992721","CZ"
"bosford rose gin mini","924.3399999999989","5.768619166316243e-05","99.96625679812863","C","52","0.000494552974517397137300","99.631453417009160444548500","Z","9959.783457455527","CZ"
"kings county distillery single malt whiskey","922.6800000000001","5.7582594417386215e-05","99.96631438072305","C","3","0.000028531902376003681000","99.982110497210245683989700","Z","9994.843090412309","CZ"
"ezra brooks sour mash bourbon pet","922.5","5.757136098109722e-05","99.96637195208403","C","12","0.000114127609504014724000","99.922745118999907358391300","Z","9988.914305039234","CZ"
"after all lemon cheesecake","918.2399999999999","5.7305502988924336e-05","99.96642925758702","C","25","0.000237765853133364008300","99.837529837236909697820900","Z","9980.401363726378","CZ"
"stillhouse spiced cherry whiskey w pour spout & 2 shot cups","914.25","5.7056495151184964e-05","99.96648631408218","C","22","0.000209233950757360327300","99.860935507819358050797900","Z","9982.746842753868","CZ"
"tequila don ramon aejo","913.5","5.7009689166647485e-05","99.96654332377135","C","3","0.000028531902376003681000","99.984107730376565941659700","Z","9995.06563711731","CZ"
"altos anejo","908.58","5.670264190808164e-05","99.96660002641326","C","3","0.000028531902376003681000","99.984535708912205996874700","Z","9995.11409003946","CZ"
"varan coffee mezcal liqueur","904.74","5.6462995267249755e-05","99.96665648940852","C","11","0.000104616975378680163700","99.929450116058268223427600","Z","9989.61301292748","CZ"
"mucha liga anejo tequila","900","5.61671814449729e-05","99.96671265658996","C","3","0.000028531902376003681000","99.980056200239173418957700","Z","9994.677549559025","CZ"
"don q double aged rum sherry cask finish","900","5.61671814449729e-05","99.9667688237714","C","3","0.000028531902376003681000","99.984849559838342037365700","Z","9995.162341827921","CZ"
"sooh ole smoky tennessee mud whiskey","900","5.61671814449729e-05","99.96682499095284","C","9","0.000085595707128011043000","99.938808580037597430793900","Z","9990.565387124956","CZ"
"amrut bagheeera single malt whisky","900","5.61671814449729e-05","99.96688115813429","C","4","0.000038042536501338241300","99.978410860535490540020500","Z","9994.529916874273","CZ"
"waterford rathcloghsingle farm origin irish single malt","900","5.61671814449729e-05","99.96693732531573","C","2","0.000019021268250669120700","99.991659173872081582574100","Z","9995.859925688801","CZ"
"sooh ricard anise liqueur","900","5.61671814449729e-05","99.96699349249717","C","7","0.000066574438877341922300","99.956213040486959676204500","Z","9992.32209855302","CZ"
"ha wild turkey masters keep decades","900","5.61671814449729e-05","99.96704965967861","C","3","0.000028531902376003681000","99.984050666571813934297700","Z","9995.110558161006","CZ"
"courvoisier xo","899.94","5.61634369662099e-05","99.96710582311557","C","1","0.000009510634125334560300","99.997413107517908991564000","Z","9996.451978157047","CZ"
"ha the singleton of glendullan 15yr","899.76","5.6152203529920904e-05","99.9671619753191","C","6","0.000057063804752007362000","99.959541762430826772320300","Z","9992.671702343598","CZ"
"la pinta pomegrante liquer","899.7","5.6148459051157904e-05","99.96721812377815","C","4","0.000038042536501338241300","99.976851116538935672127200","Z","9994.407682895542","CZ"
"meukow vs vanilla","899.64","5.6144714572394904e-05","99.96727426849273","C","2","0.000019021268250669120700","99.989376621682001288090100","Z","9995.6654366753","CZ"
"avion extra anejo","899.52","5.613722561486891e-05","99.96733040571834","C","2","0.000019021268250669120700","99.987132112028422331847500","Z","9995.446672163356","CZ"
"jameson 18yo","899.22","5.611850322105392e-05","99.96738652422157","C","2","0.000019021268250669120700","99.986998963150667648002600","Z","9995.438972746224","CZ"
"clear creek distillery douglas fir brandy","899.04","5.6107269784764925e-05","99.96744263149135","C","2","0.000019021268250669120700","99.992686322357617715091900","Z","9996.013133498995","CZ"
"jw kelly old milford single barrel select double oak","898.92","5.6099780827238925e-05","99.96749873127217","C","1","0.000009510634125334560300","99.996576171714879550257600","Z","9996.407601577468","CZ"
"metaxa 5 star","898.56","5.607731395466094e-05","99.96755480858613","C","3","0.000028531902376003681000","99.980712433993821503620700","Z","9994.827350046766","CZ"
"redemption high rye 10yr barrel proof","897","5.597995750682298e-05","99.96761078854364","C","2","0.000019021268250669120700","99.989338579145499949848700","Z","9995.695282083929","CZ"
